max_amp,mean_amp,std_amp,rms,dominant_freq,duration,label
180.01239846175466,26.062892081718,33.9992020440838,33.99920204408558,4.131666666666667,600.0,0
358.3926228819329,66.16785396426286,84.8053197197369,84.8053197197369,1.3583333333333334,600.0,0
480.3041303277126,42.85747935941427,59.53458164064697,59.534581640647026,2.3583333333333334,600.0,0
542130.8149517365,795.0328356693142,7992.6072016028365,7992.6072016028365,5.253333333333334,600.0,0
123.1799283674581,22.335694005783154,28.242138696283664,28.242138696284382,1.3766666666666667,600.0,0
6084.732955908832,159.0279277598377,372.2187011314861,372.21870113148617,4.233333333333333,600.0,0
549.897867248181,107.92519331425842,138.1496622043123,138.14966220431302,7.415,600.0,0
449.4442921950957,65.02477880918427,83.50631085815287,83.5063108581529,2.706666666666667,600.0,0
1008.6687359915832,163.4795332238896,211.6308478597177,211.6308478597177,2.5983333333333336,600.0,0
1205.772640022638,84.76105218751903,115.58078276689595,115.58078276689596,1.3900000000000001,600.0,0
420.72797713630274,76.50880973858207,98.7961559495304,98.79615594953042,1.3766666666666667,600.0,0
155.31867279207455,23.463935381481644,30.71872418738406,30.71872418738408,2.9033333333333333,600.0,0
329.1240105040839,58.24095143214743,74.27984429820187,74.27984429820188,2.75,600.0,0
183.22542078483764,33.94327761820581,43.81806576924846,43.81806576924848,3.1166666666666667,600.0,0
325.34927915148705,57.00071797986884,72.98096597782472,72.98096597782477,2.8983333333333334,600.0,0
239.24011522724845,44.57523855791854,56.93119567666088,56.93119567666089,1.7433333333333334,600.0,0
279.9990517160007,47.734621907407885,61.45978710065506,61.45978710065583,2.7600000000000002,600.0,0
3918.3421940172884,790.5140380878964,1012.3902681713124,1012.3902681713133,7.831666666666667,600.0,0
1.3721269129614693,0.31336384911087894,0.4073544213368617,0.4073544213368622,5.803333333333334,600.0,0
682.396516867433,132.02543236390153,168.91058768781772,168.91058768781772,2.686666666666667,600.0,0
572342.2354190521,279.7139458840721,7760.805949006104,7760.805949006105,2.641666666666667,600.0,0
660739.2638973178,1044.9829766434884,8710.285313189172,8710.285313189173,5.046666666666667,600.0,0
540.6410234160694,92.32265419023229,117.80665715518137,117.80665715518177,2.535,600.0,0
274.42732556106773,54.12671911169148,69.0673751815473,69.06737518154745,2.351666666666667,600.0,0
767.149692939024,69.43490324006956,90.81208044170015,90.81208044170033,1.8666666666666667,600.0,0
382.96602327121553,52.142441439238546,69.58755067073983,69.58755067074277,2.693877551020408,269.5,0
413.51034876646327,60.72242632748312,81.16190963088879,81.1619096308888,2.591666666666667,600.0,0
1747.9686904625532,386.71935267783186,489.44275007539136,489.4427500753922,6.6850000000000005,600.0,0
378.06024217357356,62.796843487984475,80.57998776446566,80.57998776446586,2.6500000000000004,600.0,0
384.2549669617652,73.60202875315257,94.30495658544373,94.30495658544395,1.3916666666666668,600.0,0
484.44349236547487,78.10900382656376,100.57479353749468,100.57479353749476,4.206666666666667,600.0,0
1162374.536350987,33204.75347951935,102738.83075665927,102738.83075665926,5.848333333333334,600.0,0
401.335899847789,72.47082998292835,92.74159450867758,92.74159450867761,1.385,600.0,0
870.3819045721857,148.14189003890843,188.9577013083657,188.9577013083708,2.851666666666667,600.0,0
1220.6368331750002,158.56629215022502,207.54028597515156,207.5402859751516,2.4533333333333336,600.0,0
188.9105934166054,36.62212053225926,46.43177316146388,46.4317731614639,1.375,600.0,0
325.4265823371436,53.037056395075695,68.04415792080566,68.04415792080725,1.3816666666666668,600.0,0
350.15018129407906,51.66634021858857,66.82507592989676,66.82507592989678,1.3683333333333334,600.0,0
93.44369944938353,15.817169978918253,20.204803055648494,20.204803055648526,1.375,600.0,0
395.3389899532167,71.99868152690618,92.2398113077618,92.2398113077629,2.841666666666667,600.0,0
152.93823273683768,33.81234605047225,43.54264688655978,43.542646886891035,2.301241194230124,149.05,0
121.5009089577879,23.712323538455806,30.34462052472365,30.344620524748038,4.126666666666667,600.0,0
185.3597334846122,35.40074805844177,44.84243815270203,44.842438152702265,1.3866666666666667,600.0,0
186.625146925406,29.54912918623102,38.012979921530615,38.01297992153068,4.136666666666667,600.0,0
1877.7980262107303,82.62489510046382,139.42946447385327,139.42946447385341,1.3883333333333334,600.0,0
1028.822329784463,157.3601501304897,204.02888173689547,204.0288817368955,1.3716666666666668,600.0,0
1247934.6069121067,44432.04904818285,118843.63202037584,118843.63202037582,5.236666666666667,600.0,0
80.53669926838005,15.124799243662089,19.39179613072762,19.391796130727627,3.41,600.0,0
110.3640668204934,20.185758321673603,25.87769650230389,25.877696502304282,1.5766666666666667,600.0,0
95.73313008266962,22.395770701916273,27.34037018717322,27.340370187173335,1.365,600.0,0
3676789.7724950765,847728.8571039931,1059619.1220655625,1059619.1220655693,5.821666666666667,600.0,0
459.8299327050048,69.59967956593619,89.02350369425116,89.02350369425118,4.24,600.0,0
1449.0118751910998,137.03006874424898,184.67596201752463,184.6759620175252,4.408333333333333,600.0,0
